735	Necromancer_Top	Shirt	Common	3	2		f6ab20166a9043c9859e0c4039a6b6b1
736	Necromancer_Bottom	Pants	Common	2	2		1e861de0952447dfb51538e65ca88d4b
737	Necromancer_Mask	Mask	Common	2	2		166c7a6afaf0489bbd989247d1e0c5d4
738	Beret_Orange	Hat	Common	2	2		09419558632b4f9f9b73d22758bcdf6f
739	Beret_White	Hat	Common	2	2		62fbaa5f040146e2a4c4d2f5be14da9a
740	BattlEye_Mask	Mask	Common	2	2		c79b345684514b7298c1fc78a3dbb349
741	Elf_Hat	Hat	Common	2	2		4a0a9a38cc0e47d5ac2c602972ff28e0
742	Elf_Top	Shirt	Common	3	2		69feb5728d6549c59db037740c9b8abc
743	Gingerbread_Top	Shirt	Common	3	2		3b940679cfcb448ca7fccefe3aee4f57
744	Gingerbread_Bottom	Pants	Common	2	2		d4e2008c83f54af6b21c3b62b98a7b4b
745	Gingerbread_Mask	Mask	Common	2	2		06951dccff924917ab98cd4d93584c3f
746	Toy_Soldier_Top	Shirt	Common	3	2		0e4578b7199f45cebd6d83caffdd0fc2
747	Toy_Soldier_Bottom	Pants	Common	2	2		cb9ebcbc457843189adc90db66dd7fa2
748	Toy_Soldier_Hat	Hat	Common	2	2		aef3967a48c44ea09e21c64508486543
749	Nutcracker_Top	Shirt	Common	3	2		6589c1978c00432aae07b2a38079cf08
750	Nutcracker_Bottom	Pants	Common	2	2		e7dd51cc175040e38a3063562cdf1d05
751	Nutcracker_Hat	Hat	Common	2	2		b921948eb437429bb27efb5098e04199
752	Key_Workshop_00	Key	Common	1	1		d8a1ee087f4e4ab996535581a058a43e
753	Crate_Workshop_00	Box	Common	1	1		160a791589d24fdba4346a4b5832dfa1
754	MA_WC_Top	Shirt	Common	3	2		f5c9e639d9f644429cd3bee2d07161cf
755	MA_WC_Bottom	Pants	Common	2	2		098a94261ee844abb16844934c7951f2
756	Kukui_Nuts	Vest	Common	2	2		e368dc6c27cd48f9947d7eabed37815a
757	Grass_Skirt	Pants	Common	2	2		7ab4cabac88e4b06817dfdcb190dba6d
758	Shuttershades	Glasses	Common	2	1		01b3d1734b3c4333bed5f3fe4a1c43ac
759	Tiki_Angry	Mask	Common	2	2		5bf841b4e27e4959b5ebedb43865beb3
760	Tiki_Happy	Mask	Common	2	2		7027a77d879e47de9b0b1473f5b7d998
761	Rose_Tinted	Glasses	Common	2	1		1ee00c0182bf45a68f97d19bcd7f9b3d
762	Lei	Hat	Common	2	1		15a59afe564c4325aaef1e0035a450d7
763	Tourist_Hat_Camo	Hat	Common	2	2		69d95c7a4d4745b89701c91b6f4b83e7
764	Pineapple	Hat	Common	2	2		95b3b2db63194030bc090a3216cb2e76
765	Ear_Flower	Mask	Common	1	1		92d794e381c34beba85d73986ce9857f
766	Garland	Vest	Common	2	2		48eb30bd11f344abb09713d54049a38e
767	Mystery_Box_12	Box	Common	1	1		555f180070ad45b1b51300dac0675d9a
768	Tee_Hawaii_0	Shirt	Common	3	2		5b072820fc7441f1a78203241b346e12
769	Tee_Hawaii_1	Shirt	Common	3	2		337c89a3b2bd4779a1b1182cb6b78bf8
770	Screenshot_Contest_Top	Shirt	Common	3	2		3463209421b2422d9c8e8f26481da33d
771	Blueknight_Bottom	Pants	Common	2	2		ea9bb302a9d44d2580b37fd0a9d1a4f5
772	Blueknight_Top	Shirt	Common	3	2		d8923de326ca42c68feda7d0dd535782
773	Blueknight_Helmet	Hat	Common	2	2		8037eded87614f119ca017c3dd1efc2c
774	Blueknight_Shoulders	Vest	Common	2	1		5c4f7fbbd6534a2d98ab9a8b68179330
775	Blueknight_Cape	Backpack	Common	2	2		3b50d306121d4f41a197c6594e4538d8
776	Skater_Bottom	Pants	Common	2	2		3eb1aa982f2544f5afa7f698365648c9
777	Skater_Top	Shirt	Common	3	2		23dacb4138a84cd6836cafcc5c61f95b
778	Skater_Beanie	Hat	Common	2	2		a1f2ef8003714398be5a64e3b78f2cd4
779	Skater_Skateboard	Backpack	Common	2	2		e05fa36aa01d4aebbeec509c867751d0
780	Key_Workshop_01	Key	Common	1	1		da548dddb6404653a2dd07977c3800d3
781	Crate_Workshop_01	Box	Common	1	1		a6808af5335f4c60b92793f20247002d
782	Key_Workshop_02	Key	Common	1	1		96eabfb88f464d8c9044f10d85cc496e
783	Crate_Workshop_02	Box	Common	1	1		d30e7917f90047268aca52822c98f416
784	Key_Workshop_03	Key	Common	1	1		163afd6e75124573935b655f86ca967f
785	Crate_Workshop_03	Box	Common	1	1		03cb6774a05944f1b13d1a3943680906
787	Davy Jones Locker	Backpack	Epic	2	2	Legend says it contains Davy's heart...	a2b553015cd5418b9627bce4cd203403
788	Squid Captains Hat	Hat	Rare	2	2	A large pirate hat worn by the Squid Captain.	7f8edc47b3a144fd8273873e473e35f1
789	Squid Captain Head	Mask	Common	2	2	The captain of the dead sea.	c238bde3f0164cb7aae2bb26a78a9949
790	Squid Captain bottoms	Pants	Common	2	2	Tattered old pants, stained by seawater.	ab5aa489ac4b445fa7a8fb432e6c5b34
791	Squid_Shirt	Shirt	Common	3	2		81a798d4a873417d908a4d75e906c1ef
792	Monster Hunter Bandoiler	Vest	Rare	2	2	A leather bandoiler worn by the Monster Hunter.	0494712aa2d5454a9517004d74a3cf12
793	VampireHunter_Hat	Hat	Rare	2	2		ac00c14ed8de4b64afbfb3d1dbab49ac
794	VampireHunter_Pants	Pants	Common	2	2		1c70e88e9f5f4138b5eb6ae9d824da6c
795	VampireHunter_Shirt	Shirt	Common	3	2		796be2f214fc40c68cc79c2a86c4ffcd
796	VampireHunter_Vest	Vest	Rare	2	2		28587778baae4560b50cf47a17ae41da
797	HeadlessCape	Backpack	Epic	2	2		cea082d07f9c4dc1a83844468476b192
798	HeadlessHood	Hat	Legendary	2	2		2a9c64b4038744bdaacb220423a8a5ad
799	HeadlessPants	Pants	Rare	2	2		ce72cd93de84436e844ec53b896af8cd
800	HeadlessShirt	Shirt	Rare	3	2		b1e52125a20e468fbc1dd772ef5cb4c5
801	HeadlessShoulders	Vest	Epic	2	2		68deeea528f545b6a52cb202a0582431
802	PotionHead	Hat	Rare	2	2		a308be3bbaae4c2e8ddee0569cb3bddc
803	SpiderFriend	Vest	Rare	2	2		5c923ce0f58843f790c07192f476734d
804	Tee_RocketMod	Shirt	Common	3	2		de11b1859c934ed3a40f17ba3b05b78d
805	Backpack_Aprix_1	Backpack	Common	2	2		388b21119dce4e4db20f874d84ea9d3a
806	Bandana_Aprix_1	Mask	Common	1	1		e9d1b2fbd4cb4434a0b9e8184dd4003a
807	Hat_Aprix	Hat	Common	2	2		4bfa53c6ec54430283c072f432830f3d
808	Aprix_Bottom	Pants	Common	2	2		d5a79b7a7f79442987b6c20e3e3f585d
809	Aprix_Top	Shirt	Common	3	2		d20c3c15d278459e94945290be2f55f1
810	Vest_Aprix_1	Vest	Common	2	2		f2331fe8ac8b4ff69428d8177bb0922b
811	Backpack_Bandit	Backpack	Common	2	2		cd601596553e4baaa2ee88db92bf3466
812	Balaclava_Bandit	Mask	Common	2	2		3180c4ada26b49c08f6bf556f09feaa4
813	Hat_Gray_5	Hat	Common	2	2		45abf2ff643f43959eebf79284352461
814	Gray_Bottom_4	Pants	Common	2	2		470bd25f5548408c8ec5a16804b5a3c5
815	Gray_Top_4	Shirt	Common	3	2		723da74e1d3c417d915f8aeaab4b22ee
816	Bullet_Belt	Vest	Common	2	2		c8eff67ade474fe19a1490c555dda25d
817	Eskimo_Bottoms	Pants	Common	2	2		bbf8a9b995d24e00bfd84e60f1aa1cb4
818	Eskimo_Hat	Hat	Common	2	2		0e41576480534b5c866e89f5608bd3c0
819	Eskimo_Top	Shirt	Common	3	2		5558f6404bf64ea581e5bdda9b23d30d
820	SnowShoes	Backpack	Common	2	2		fadd3052777c404082879f634c7aeb04
821	Yeti_Bottom	Pants	Common	2	2		95372ee9c92145af94b20f9f18532134
822	Yeti_Top	Shirt	Common	3	2		70f97b4a2888425aa7ad1925311bad60
823	Yeti	Mask	Common	2	2		933e031cb0294c2ea7048b0ce4fb0686
824	ChristmasSnowGlobeHat	Hat	Common	2	2		83f80f01e0784fcbb3f44c1aadd6cc7a
825	ChristmasGingerbreadHouseHat	Hat	Common	2	2		f6839eea36454f90a09e0cabb19532d9
826	ChristmasIceCubeHat	Hat	Common	2	2		ccd328e551fd482db6853f64e775414e
827	Snow_Sled	Backpack	Common	2	2		72888a1150cf419fbe7ded41f8860a12
828	Seal_Pup	Vest	Common	2	2		e665f2f41d6b442dafbe96251e2f5ab6
829	Mistletoe	Vest	Common	2	2		c06b87c1577e4bdc8087671c38fe3a82
830	Reindeer_Beanie	Hat	Common	2	2		ac2d741d6dce40bab06115325be65118
831	Mystery_Box_13	Box	Common	1	1		4cfbb5669a8c4be9b4e19a77b339bcf1
832	Minotaur_Horns	Mask	Common	2	2		98fed42289c5493387f1067b9612cb9c
833	Medusa	Hat	Common	2	2		102b51bbf51641b8adc035d7b50a5aea
834	Olive_Leaf_Crown	Hat	Common	2	1		f74a7be44d6944fcb69d9ab8d5790fdb
835	Toga_Top	Shirt	Common	3	2		73110e47dea94eb8ac26fa975f976f52
836	Hermes_Helmet	Hat	Common	2	2		13e4f0df54ff4d71921c57f4b3d2b1e7
837	Wings	Backpack	Common	3	2		0e9d714967f84955a628816480689f1c
838	Pegasus_Horn	Glasses	Common	1	1		17ef22cb97814e2f8da117e8126b0147
839	Fleece_Cape	Backpack	Common	2	2		7b4b412cb05c40dbac07e934a54d3207
840	Kratos_Shoulder	Vest	Common	1	1		c12128affb5e4992bdc89d4ce20db881
841	Artemis_Shield	Backpack	Common	2	2		ae45b2e9c2334960be882a5c06373020
842	Harp	Backpack	Common	2	2		f5c00c1d02884a00b8a083b1877de064
843	Zeus_Hair	Hat	Common	2	2		d316b86ff4414d13bd081039d39e1955
844	Scrap	Key	Common	1	1		6c1293bea90b4b53b2ccd95600194054
845	Stat_Tracker_Total_Kills	Key	Common	1	1		0f821afe597f4bb78b8a6755ec6f9003
846	Stat_Tracker_Player_Kills	Key	Common	1	1		e7a2f3aecf2b4f6aa7ef42962a7150ee
847	Ireland_Revolution_Hat	Hat	Common	2	2		f397949438ce4bbb91f7ac9495428ba5
848	Ireland_Revolution_Top	Shirt	Common	3	2		3a431b8609ee41b4977688608bca97f2
849	Ireland_Revolution_Bottom	Pants	Common	2	2		dd1ddda95d3b4344a8a52ca437130c8b
850	Ireland_Knight_Helmet	Hat	Common	2	2		386a3bee909341f39d9a3e78a8648ea3
851	Ireland_Knight_Shoulder_Pad	Vest	Common	2	1		23de1529f9ed4d5cbb271470332452b8
852	Ireland_Knight_Top	Shirt	Common	3	2		92d42e82b205405088d9dbf90e903ae6
853	Ireland_Knight_Bottom	Pants	Common	2	2		71a3c241f15849e6b7d4b8a75c4e8f23
854	Irish_Luck_Top	Shirt	Common	3	2		b6b4888d600744e49d505aeb5f346b16
855	Irish_Luck_Bottom	Pants	Common	2	2		a9b31e9e75334897b1d258ee47440e28
856	Irish_Luck_Hat	Hat	Common	2	2		d3fbb777daae4e549b7e3998422edac7
857	Corinthian_Helmet	Hat	Common	2	2		4819cf8c0e46438c95dbefd27a6f1720
858	AthensAprix_Quiver	Backpack	Common	2	2		36f2062fd2a240f19935ff484a040083
859	AthensRomanCloak	Backpack	Common	2	2		88851d6e2b5749639856138aeb60a00f
860	AthensAprix_Hood	Hat	Common	2	2		31ff021da4e2421b8d1810bf072547fd
861	AthensRomanHelmet	Hat	Common	2	2		9a8b9536420c4ccc934387026765f328
862	AthensAprix_Mask	Mask	Common	2	2		63255da2693641539c188c1e055b64ee
863	AthensAprix_Bottoms	Pants	Common	2	2		2ecdc08a190e401bb8a02201335a7253
864	AthensRomanBottom	Pants	Common	2	2		a4953ae96ebf45289e572a0548a3a6f3
865	AthensAprix_Top	Shirt	Common	3	2		ec7752eaf0284ad3aafd8336468ab8eb
866	AthensRomanTop	Shirt	Common	3	2		2185168fc1224d31981023cc68eb365e
867	AthensAprix_Vest	Vest	Common	2	2		60938e0470fd419eb4ece6ec3abcdd6d
868	AthensRomanChestplate	Vest	Common	3	2		28ef39377d5849719d20c6a664ed88aa
869	Carpat_Lastman_Shirt	Shirt	Common	3	2		2a6d2707e3874f98ab7d46e5247a7d4b
870	Carpat_Lastman_Pants	Pants	Common	2	2		145d3cb859d84bad9a53c9097ec389e9
871	Carpat_Lastman_Backpack	Backpack	Common	2	2		a3d63286d3184744a87e47d4edfef397
872	Carpat_Lastman_Hat	Hat	Common	2	2		e5cbc1ce10a343f49488d9be952d189e
873	Carpat_Traditional_Shirt	Shirt	Common	3	2		7d9635aa7a2740799b49dc3b9edf563c
874	Carpat_Traditional_Pants	Pants	Common	2	2		4bbb81a243174630a1fd3ac1743b7ffc
875	Carpat_Traditional_Vest	Vest	Common	2	2		667f40a541494b9284e3765b1ac453e8
876	Carpat_Traditional_Hat	Hat	Common	2	2		2df0bc3fafe548fa9eb5a71a1d9c53a2
877	FranceHistorical_Crown	Hat	Common	2	2		7876fc828e0f4aeb8aeb14ac24935aed
878	FranceHistorical_Crusader_Bottom	Pants	Common	2	2		dcde7f80b4d44de486502d787ee4ab13
879	FranceHistorical_Crusader_Top	Shirt	Common	3	2		7cb93b75a0204491936d08a4f26f04dd
880	FranceHistorical_Helmet_Crusader	Hat	Common	2	2		c5b2a7ec4d554ac3ac7a30543eb14c71
881	FranceHistorical_Helmet_Poilus	Hat	Common	2	2		328a5baf12454cb6ab7b38bfb585d9e3
882	FranceHistorical_Shield	Backpack	Common	2	2		dd46a434410e4b14b0796c473c13c159
883	FranceMime_Baguette	Backpack	Common	2	2		8fdbc7b0a3204793bf47c0c06c386220
884	FranceMime_Beret	Hat	Common	2	2		716d2df051924712ae9e4e377ebfe691
885	FranceMime_Bottom	Pants	Common	2	2		31565122c7d948f19d8f04a23cbfdac5
886	FranceMime_Scarf	Vest	Common	2	2		3e9bbe83ad3949b8ad29cd94ae83d636
887	FranceMime_Top	Shirt	Common	3	2		be6c280bd5454793a05b8009ade5ec22
888	FranceRULA_Bottom	Pants	Common	2	2		3f4d7f12ae0a47398489cdcbcd3d2929
889	FranceRULA_Harness	Vest	Common	2	2		ae6a6e650cf747e29144f6d734c79f85
890	FranceRULA_Helmet	Hat	Common	2	2		0d89605bd0e543148b097c35bb42f519
891	FranceRULA_Top	Shirt	Common	3	2		22aba377484045178273d4b9a81700e2
892	Small One Way Plate	Barricade	Rare	1	1	Glass pane ideal for spying on suspicious visitors.	f61fe21902ed45149eafbc3b0f51232b
893	Small Bullet Resistant Plate	Barricade	Rare	1	1	Glass pane ideal for looking at and keeping out unwanted visitors.	cf5f376948bb46cc9ee2eb8b91c4642e
894	Small Weak Plate	Barricade	Uncommon	1	1	Glass pane ideal for looking at unwanted visitors.	676b8bdaaab74fd4aa3d3c36265c6ea2
895	Cowboy_Backpack_0	Backpack	Common	2	2		c2b2e795382f4777bed4c4376e327b13
896	Cowboy_Hat_0	Hat	Common	2	2		aca31e7d40b84d1e953004be72beae0d
897	Militia_Hat	Hat	Common	2	2		0a1c8efd30f84eb097eb26b90355fc8f
898	Cowboy_Belt_0	Vest	Common	2	1		9f5c3e3f28854fce9f68c27386d59ff1
899	Militia_Vest	Vest	Common	2	1		2b594b5e77df47f4a9a319c2ab865759
900	Militia_Bandana	Mask	Common	2	2		eb7d7c5d47c1472b93f357e6f3baccff
901	Cowboy_Shirt_0	Shirt	Common	3	2		e27734644ed948388bb449c933e6e100
902	Cowboy_Bottoms_0	Pants	Common	2	2		19ec8dc2e5094daca8fd0e7dcb7aa315
903	Militia_Jacket	Shirt	Common	3	2		ecb4252c2a654cf78754ce3f6df4d784
904	Militia_Bottoms	Pants	Common	2	2		980043289ad74b57932b58bdf6d8b6ce
905	Dango_CargoSalamander	Backpack	Common	2	2		b95d110a70a14564bbf8a14c1de382b7
906	Dango_DJ	Hat	Common	2	2		42dcba26360d4f3389739ad27a079bc2
907	Dango_DragonHorns	Glasses	Common	2	1		095c9ad9a08440f9839401f25d9fc29e
908	Dango_DualKatanas	Backpack	Common	2	2		ca0a29a25d0c4c0aadd6cd4c23e37511
909	Dango_Glasses	Glasses	Common	2	1		06929f0efe104518af2223fff2a37bf2
910	Dango_HannyaMask	Mask	Common	2	2		223be8d50695417fb5eff05104f4bc3c
911	Dango_Headband	Hat	Common	2	1		d3b8e03931cb4bbaa1f314dc0750fc8c
912	Dango_NinjaVest	Vest	Common	2	1		6acdbce7e6b545a696c575e476f17282
913	Dango_Pants	Pants	Common	2	2		af3effe42a56409cad5759428dbf8cbe
914	Dango_ScrollCloak	Backpack	Common	2	2		93a4d6ee007644519e0d7e155880d1aa
915	Dango_Shirt	Shirt	Common	3	2		582ef98fb76c49c7b57013a7b929e8f6
916	Dango_SushiChefHat	Hat	Common	2	2		1eb6eb96ffb143db90d91ee9a09fe084
917	Dango_TV	Hat	Common	2	2		7060f2f2ae734cb38dd47bce3a89586f
918	DangoBox	Box	Common	1	1		5e25b5cce6a847598f73eaef390a8889
919	Jersey_Rainbow	Shirt	Common	3	2		8e294216aa0c4c89a53083b2081ff875
920	HalloSkullBottom	Pants	Common	2	2		44a2455dc6ba4a398ec0b37eef2f5518
921	HalloSkullHat	Hat	Common	2	2		715a7127e3c74ec2ae8171fb9c5b9bd3
922	HalloSkullMask	Mask	Common	2	2		32aafa9fb02646f4ba0351b28429983f
923	HalloSkullTop	Shirt	Common	3	2		f2db01eed6ce499a9270b0cfa80eba58
924	HalloSkullVest	Vest	Common	2	2		4ed9dcb2046e48ca9b47809537f73a61
925	VolcanoKnightArmor	Vest	Common	2	2		558393b52c474dab907ee5d43c3d4f54
926	VolcanoKnightBottom	Pants	Common	2	2		ccfd538774854e46b113f559eebdaf28
927	VolcanoKnightCape	Backpack	Common	2	2		55862b47a0104a74ac51234b44ad57e0
928	VolcanoKnightHelmet	Hat	Common	2	2		11cd49a3fb5b4b9f8b40acae0bb682ce
929	VolcanoKnightTop	Shirt	Common	3	2		64eed8f25a554116a10329aa5539e0fc
930	Cali_Mercenary_Bottom	Pants	Common	2	2		3cd9fafd4a724c90968a5d6e7789f3d2
931	Cali_Mercenary_Heavy_Helmet	Hat	Common	2	2		5455d43b6ad64ef685d1793df189461f
932	Cali_Mercenary_Heavy_Rig	Vest	Common	2	1		9277d776cde24abb971195004ad0e4fa
933	Cali_Mercenary_Top	Shirt	Common	3	2		a54fe4fc172b4c70810854865e7e88b2
934	Cali_Journalist_Bottom	Pants	Common	2	2		c4819825cac34460819ea3d219b57e6f
935	Cali_Journalist_Glasses	Glasses	Common	2	2		d326abc8dd02412cb53f555024b882b4
936	Cali_Journalist_Hat	Hat	Common	2	2		2602ad54c23c4442a956a57fbce6bec7
937	Cali_Journalist_Shirt	Shirt	Common	3	2		7ecc5102ed654a398e4257e1c60e28af
938	Cali_Messenger_Bag	Backpack	Common	2	2		a991a071220948b683ce2e4e31849dc5
939	Cali_Tape_Recorder	Vest	Common	2	1		5ba37dadfc6449d8961ab25de1eb2581
940	Cali_Mercenary_Heavy_Mask	Mask	Common	2	2		1f01be4d414a4a50bbb62fdc2c236971
941	CJ_Selfvester_Bandolier	Vest	Common	2	1		da491aa12001446bb5af27914754564c
942	CJ_Selfvester_Cranberry_Bandana	Hat	Common	2	2		c5929e463866410ab7bf32f262cb22ce
943	CJ_Selfvester_Tundra_Bottom	Pants	Common	2	2		441029ea740c4ad7ad250a90217235e2
944	CJ_Selfvester_Tundra_Top	Shirt	Common	3	2		f397719d35654b94846ce05a44f2f386
945	EI_Explorer_Hat	Hat	Common	2	2		6e9174fed1884106b1e143db0a57d58e
946	EI_Make_Make	Mask	Common	2	2		c81ad0d0e90c4cd7b3ebda8ae0088ac6
947	EI_Moai_Head	Mask	Common	2	2		b3ac0877d9d6431182649ed1be3fd426
948	EI_Stormbrand	Mask	Common	2	2		62007a4f68ea4a4e944233a5a00f758c
949	EI_Tribal_Markings	Shirt	Common	3	2		021eed92d18d428ca33747fcad376055
950	EI_Explorer_Gear	Vest	Common	2	1		02efb8284e064c939384edcc6b7d8e77
951	EI_Stormbrand_Armor	Vest	Common	2	1		4c0f9966741f4f06b91f1f92dae9e86e
952	EI_Shark_Tooth_Necklace	Vest	Common	2	1		b941d8f9910b4f59b4df222f993e3c18
953	EI_King_Crab	Hat	Common	2	2		fc77beb5887f4ee593fe723058457a39
954	EI_Edible_Arrangement	Hat	Common	2	2		bf2d422c46784d8c82879c7651c825cd
955	EI_Feather_Crown	Hat	Common	2	2		e636ee48abb94111a88ac334f98943cb
956	EI_Acoustic_Sash	Backpack	Common	2	2		4383dec00b1f4afd8ba7e6a9e0d31bf8
957	EI_Fishbowl	Mask	Common	2	2		477cda70d59d4bef8cda466ca8c8feba
958	EI_Diving_Helmet	Mask	Common	2	2		f5daaf491d4e4a82a8607bf09c1bcea0
959	EI_Box	Box	Common	1	1		d97ef489133e47b5ba7e87590904f298
960	DL_Volatile_Jaw	Mask	Common	1	1		35d5e37d7fe0490eafc4cf7e75217edf
961	DL_Volatile_Chest	Vest	Common	1	1		c7635e6cc74f47fa8aa69261caa7afc5
962	PaintPalette_Contest_Top	Shirt	Common	3	2		b2ba510fc03e4297a4a4c59122d92259
963	BattlEye_Halo	Mask	Common	2	1		bdb8e1e027844043bed3ba511ca6aa50
964	Elver_Box	Box	Common	1	1		6669ec24e6974054be16606af7fa796b
965	Elver_Beanie	Hat	Common	2	2		1261e7e7822a4abcbac3764e17d59041
966	Elver_Biker_Hat	Hat	Common	2	2		41e9bcf053fa4441ac207bb02cad0ef0
967	Elver_Fishing	Vest	Common	2	2		cb69daa97c8148248d4b282de23c2e2c
968	Elver_Fur	Vest	Common	2	1		5f91a9e094834403ad5b40e89133b5a9
969	Elver_Piston	Backpack	Common	2	2		c23ff37613cd4d0cb9dc8ed9012dda65
970	Elver_Prop	Hat	Common	2	2		a94356637153412495fa4a7d52354746
971	Elver_Raccoon	Hat	Common	2	2		0d429d31c4534cdca445d444972ff9b9
972	Elver_Racing_Bottom	Pants	Common	2	2		ca85ce5add5442938aabc89712784e71
973	Elver_Racing_Top	Shirt	Common	3	2		e5b563da3cfb4a478743a5de9a4dd350
974	Elver_Resp	Mask	Common	2	2		55b2a2ae79b24993abf6b2509ffebd9f
975	Elver_RZZ	Glasses	Common	2	1		505115da1a8f42a785276fe721d07623
976	Elver_Tank_Hat	Hat	Common	2	2		250b2d65fd834e3f9af021c08fdee45c
977	Elver_Wings	Backpack	Common	2	2		41df1b718e014167b560f4e86d4a1cc7
978	Elver_Wolf	Hat	Common	2	2		c4d36eed284647299a53620ba3a46b11
979	Elver_Pant_Green	Pants	Common	1	1		a5c9394f33de49eca1f1d8842e2bda8e
980	Elver_Pant_Orange	Pants	Common	1	1		7df447b22ac441ceb427a8303aef88f8
981	Elver_Pant_Purple	Pants	Common	1	1		17f0a60cf99240f8a0b9da43e899497a
982	Elver_Pant_Red	Pants	Common	1	1		c27fc2989a27437badd05befebe743cd
983	Elver_Pant_Yellow	Pants	Common	1	1		e46b5f49ed144e2088042a99d316c4f8
984	Elver_Ski_Blue	Glasses	Common	2	1		a6fb8d3da08640c186d1664208df943c
985	Elver_Ski_Green	Glasses	Common	2	1		a1fc8535f1d5470992b0e1a562253151
986	Elver_Ski_Orange	Glasses	Common	2	1		eb39fdb74d2543d9ad74eda781356af0
987	Elver_Ski_Purple	Glasses	Common	2	1		614b5718ba374d03961d4dd0e1ee2567
988	Elver_Ski_Sky	Glasses	Common	2	1		c9a58c51b8e24db39c6dae34b8f32983
989	Elver_Ski_Yellow	Glasses	Common	2	1		82f2bfff5c4f4d92952f9d38a8a157da
990	Elver_Top_0	Shirt	Common	3	2		0e003f6edc744850bc3d098d34c2016a
991	Elver_Top_1	Shirt	Common	3	2		3386923f15444af296c645b9bccb3e53
992	Stat_Tracker_Removal_Tool	Key	Common	1	1		a0c5fb16e2d14270b9c899ddc7278cff
993	Ragdoll_Effect_Removal_Tool	Key	Common	1	1		70d044454c91484a956914841ccbadf9
1000	Matamorez	Gun	Legendary	5	2	Russian assault rifle chambered in Matamorez ammunition.	df1e28e1ca994095a529e640e42a2da9
1001	Matamorez Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	1192fd32a4f948689a6fb779186f81ef
1002	Matamorez_Barrel	Barrel	Common	2	1		42573038060043e0b59caaa00d74dc0e
1003	Matamorez Magazine	Magazine	Epic	1	1	High caliber ranger grade <color=legendary>Matamorez</color> magazine. Designed to fit 17 rounds.	0037da99dfa344559498348744d2c4d3
1004	Kobra Sight	Sight	Uncommon	2	1	Rail mounted sight with electronic aiming crosshair.	4265422a6ec84667b3bee3e3ebdd2cb6
1005	Matamorez Box	Magazine	Legendary	1	2	High caliber ranger grade <color=legendary>Matamorez</color> box. Designed to fit 36 rounds.	0c6ca1d63e30422b8d22482ad42ec5bb
1006	Cobra Box	Magazine	Epic	1	2	Low caliber civilian grade <color=rare>Cobra</color> box. Designed to fit 40 rounds.	96faae0331094d17916d9625f72f7daf
1007	Adaptive Chambering	Tactical	Epic	1	1	Firing chamber upgrade. Increases firerate.	9e8d092e13474ff49ab8a41c5b2fcbf5
1008	Rangefinder	Tactical	Epic	1	1	Side mounted distance laser.	669bab19df634f859a2e61c39e428e59
1009	Desert Beret	Hat	Uncommon	2	2	Bill's.	430dc9e872f04b49ade2602ed5b8d2f9
1010	Desert Military Helmet	Hat	Rare	2	2	Military headwear to prevent injury.	2d090bab240e4ca88fd577581187c4bc
1011	Desert Military Top	Shirt	Rare	3	2	Military uniform shirt.	338553d30a464746beef023e048eaca4
1012	Desert Military Bottom	Pants	Rare	2	2	Military uniform pants.	1fa1f3ade8b04fd08715b27003b8c584
1013	Desert Military Vest	Vest	Rare	2	2	Bullet proof military gear.	83688311fef04b1aa599f02d946b64f5
1014	Leather Pack	Backpack	Common	2	2	Durable crafted backpack.	3fd609dda32d4325b92c3050af762e7c
1015	Biohazard Top	Shirt	Rare	3	2	Protection against scientific research.	412b990cfc11498a96ae559a0dbdd4fb
1016	Biohazard Bottom	Pants	Rare	2	2	Protection against scientific research.	a324de3359244989ae10fdb13b425302
1017	Biohazard Hood	Mask	Rare	2	2	Yeah science!	ad170d0654b149528d56316728037b90
1018	Sabertooth	Gun	Rare	5	2	American sharpshooter rifle chambered in Sabertooth ammunition.	c4b6a5dcf4d4498e85bb7b50135770e2
1019	Sabertooth Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	6945f3141c914688af44760752c72a12
1020	Sabertooth Magazine	Magazine	Rare	1	1	Low caliber military grade <color=rare>Sabertooth</color> magazine. Designed to fit 10 rounds.	a878f4708069417e806fa85f2d37e8bc
1021	Avenger	Gun	Rare	2	2	Italian pistol chambered in Avenger ammunition.	6f97c1d2b4fd4aba8f0282f369dd9758
1022	Avenger Magazine	Magazine	Rare	1	1	Low caliber military grade <color=rare>Avenger</color> magazine. Designed to fit 13 rounds.	b5814c8f02c5419a8f4a7434efee72df
1023	Baton	Melee	Common	3	2	Law enforcement tool used for self defense.	0a9b3cf673bf48aaadafcaa61fa2eb98
1024	Peacemaker	Gun	Rare	3	2	Belgian carbine chambered in Peacemaker ammunition.	4fe22b46f01d4e39a4649e3b187f35e6
1025	Peacemaker Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	c9d0afd6aed94ab7a5071dbe1e86bc94
1026	Peacemaker Magazine	Magazine	Rare	2	1	Low caliber military grade <color=rare>Peacemaker</color> magazine. Designed to fit 50 rounds.	f7727626fb2b48db8e092091f25bd303
1027	Viper	Gun	Rare	3	2	German carbine chambered in Viper ammunition.	2b063985fa464e5a996dfb28d395a7d0
1028	Viper Iron Sights	Sight	Common	1	1	Rail mounted iron sights.	744b63b11f674faa8f5f9bab47bb2a6f
